iter	A(1)	B(1)	A(1.1)	B(1.1)	A(1.2)	B(1.2)	A(1.3)	B(1.3)	A(1.4)	B(1.4)	A(1.5)	B(1.5)	A(1.6)	B(1.6)	A(1.7)	B(1.7)	A(1.8)	B(1.8)	A(1.9)	B(1.9)	A(1.10)	B(1.10)	LnPrior	LnData	LnPosterior
688	-0.017056	1.14739	-0.0778459	1.16537	0.15842	1.43343	-0.110861	1.11068	0.214096	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.0803797	0.946639	-0.138843	1.05706	0.117167	1.29243	0.0219229	1.26763	5.146288e+00	1.655126e+02	1.706589e+02
689	-0.017056	1.14739	-0.0778459	1.16537	0.15842	1.43343	-0.110861	1.11068	0.214096	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.054327	0.946639	-0.138843	1.05706	0.117167	1.29243	0.0219229	1.26763	5.277326e+00	1.626463e+02	1.679237e+02
690	-0.017056	1.14739	-0.0778459	1.16537	0.164666	1.43343	-0.110861	1.11068	0.214096	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.054327	0.946639	-0.111673	1.05706	0.117167	1.29243	0.0219229	1.26763	5.459754e+00	1.614543e+02	1.669140e+02
691	-0.017056	1.14739	-0.0778459	1.16537	0.164666	1.43343	-0.110861	1.11068	0.214096	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.054327	0.946639	-0.147149	1.05706	0.117167	1.28904	-0.00490272	1.26763	5.141908e+00	1.601138e+02	1.652558e+02
692	-0.017056	1.14739	-0.0536597	1.16537	0.164666	1.43343	-0.110861	1.11068	0.214096	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.054327	0.946639	-0.12114	1.05706	0.117167	1.29132	-0.00490272	1.26763	5.556081e+00	1.619972e+02	1.675533e+02
693	-0.017056	1.14739	-0.0536597	1.16537	0.164666	1.43343	-0.110861	1.11068	0.214096	1.29042	-0.0059722	1.13671	-0.0121635	1.15294	-0.103855	0.946639	-0.12114	1.05706	0.117167	1.29132	-0.00490272	1.26763	5.288157e+00	1.649607e+02	1.702489e+02
694	-0.017056	1.14739	-0.0536597	1.16537	0.159449	1.43343	-0.120761	1.11068	0.214096	1.29042	-0.0059722	1.13671	-0.0121635	1.15294	-0.103855	0.946639	-0.116344	1.05706	0.117167	1.29132	-0.00490272	1.26763	5.332606e+00	1.639732e+02	1.693058e+02
695	-0.017056	1.14739	-0.0536597	1.16537	0.159449	1.43343	-0.120761	1.11068	0.214096	1.29042	-0.0059722	1.13671	-0.0273788	1.15294	-0.103855	0.946639	-0.116344	1.05706	0.117167	1.29132	-0.00490272	1.26763	5.328475e+00	1.633069e+02	1.686353e+02
696	-0.017056	1.14739	-0.0536597	1.16537	0.159449	1.43343	-0.120761	1.11068	0.214096	1.29042	-0.0059722	1.13671	-0.0143438	1.15294	-0.103855	0.946639	-0.127279	1.05706	0.117167	1.29132	-0.00490272	1.26763	5.218881e+00	1.646017e+02	1.698206e+02
697	-0.0145658	1.14739	-0.0624044	1.16537	0.191996	1.43343	-0.120761	1.11068	0.214096	1.29042	-0.0059722	1.13671	-0.0143438	1.15294	-0.103855	0.946639	-0.140314	1.05706	0.129303	1.29132	-0.00490272	1.26763	4.293168e+00	1.626669e+02	1.669601e+02
698	-0.0145658	1.14739	-0.0624044	1.16537	0.191996	1.43343	-0.120761	1.11068	0.199355	1.29042	-0.0059722	1.13671	-0.0143438	1.15294	-0.103855	0.946639	-0.143006	1.05706	0.129303	1.29132	0.00181641	1.26763	4.576389e+00	1.620945e+02	1.666709e+02
699	-0.0145658	1.14739	-0.0803013	1.16537	0.191996	1.43343	-0.120761	1.11068	0.199355	1.29042	-0.0059722	1.13671	-0.0143438	1.15294	-0.103855	0.946639	-0.143006	1.05706	0.111713	1.29132	0.00181641	1.26763	4.712362e+00	1.606461e+02	1.653585e+02
700	-0.0145658	1.14739	-0.0644378	1.16537	0.191996	1.43343	-0.120761	1.11068	0.199355	1.29042	-0.0059722	1.13671	-0.0143438	1.15294	-0.103855	0.946639	-0.114733	1.05706	0.111713	1.28683	0.00181641	1.26763	5.143129e+00	1.581288e+02	1.632719e+02
